,num_saudis_ma;future_nq,day,num_expats_ma;future_nq,profit_ma;future_nq,price_nl;future_nq,wage_saudis_nl;future_nq
5236,154280.63304324631,237,447.86588366927475,0.9997430102563176,0.9993200516571227,1.0001663784925643
5237,154282.99674536023,238,444.4045315929635,0.9997432151659988,0.9993200516571227,1.0001663784925643
5238,154285.31364149172,239,440.9776208308445,0.9997434184429336,0.9993200516571227,1.0001663784925643
5239,154287.58465849186,240,437.584808683274,0.9997436201001318,0.9993200516571227,1.0001663784925643
5240,154289.8107048584,241,434.2257558605548,0.9997438201504998,0.9993200516571227,1.0001663784925643
5241,154291.99267109882,242,430.9001264490069,0.9997440186068408,0.9993200516571227,1.0001663784925643
5242,154294.13143008697,243,427.60758787737495,0.9997442154818564,0.9993200516571227,1.0001663784925643
5243,154296.22783741198,244,424.34781088357016,0.9997444107881468,0.9993200516571227,1.0001663784925643
5244,154298.28273172062,245,421.1204694817436,0.9997446045382118,0.9993200516571227,1.0001663784925643
5245,154300.2969350529,246,417.9252409296865,0.9997447967444517,0.9993200516571227,1.0001663784925643
5246,154302.27125317065,247,414.76180569655526,0.9997449874191676,0.9993200516571227,1.0001663784925643
5247,154304.2064758801,248,411.6298474309179,0.9997451765745631,0.9993200516571227,1.0001663784925643
5248,154306.10337734784,249,408.52905292911765,0.9997453642227444,0.9993200516571227,1.0001663784925643
5249,154307.96271641026,250,405.4591121039523,0.9997455503757211,0.9993200516571227,1.0001663784925643
5250,154309.7852368774,251,402.41971795366413,0.999745735045407,0.9993200516571227,1.0001663784925643
5251,154311.5716678303,252,399.4105665312396,0.9997459182436214,0.9993200516571227,1.0001663784925643
5252,154313.3227239129,253,396.4313569140134,0.999746099982089,0.9993200516571227,1.0001663784925643
5253,154315.0391056176,254,393.48179117357546,0.9997462802724413,0.9993200516571227,1.0001663784925643
5254,154316.72149956576,255,390.56157434597776,0.9997464591262171,0.9993200516571227,1.0001663784925643
5255,154318.37057878228,256,387.67041440223664,0.9997466365548632,0.9993200516571227,1.0001663784925643
5256,154319.9870029648,257,384.80802221912984,0.9997468125697353,0.9993200516571227,1.0001663784925643
5257,154321.5714187477,258,381.9741115502827,0.9997469871820985,0.9993200516571227,1.0001663784925643
5258,154323.1244599606,259,379.16839899754365,0.999747160403128,0.9993200516571227,1.0001663784925643
5259,154324.6467478822,260,376.3906039826427,0.9997473322439103,0.9993200516571227,1.0001663784925643
5260,154326.13889148846,261,373.6404487191338,0.9997475027154434,0.9993200516571227,1.0001663784925643
5261,154327.6014876966,262,370.91765818461505,0.9997476718286376,0.9993200516571227,1.0001663784925643
5262,154329.03512160364,263,368.22196009322585,0.9997478395943162,0.9993200516571227,1.0001663784925643
5263,154330.44036672037,264,365.55308486841767,0.9997480060232167,0.9993200516571227,1.0001663784925643
5264,154331.8177852012,265,362.91076561599556,0.9997481711259903,0.9993200516571227,1.0001663784925643
5265,154333.1679280685,266,360.2947380974284,0.999748334913204,0.9993200516571227,1.0001663784925643
5266,154334.49133543347,267,357.70474070342414,0.9997484973953403,0.9993200516571227,1.0001663784925643
5267,154335.788536712,268,355.14051442776815,0.9997486585827983,0.9993200516571227,1.0001663784925643
5268,154337.06005083653,269,352.6018028414222,0.9997488184858939,0.9993200516571227,1.0001663784925643
5269,154338.30638646352,270,350.0883520668807,0.9997489771148613,0.9993200516571227,1.0001663784925643
5270,154339.52804217712,271,347.5999107527824,0.9997491344798529,0.9993200516571227,1.0001663784925643
5271,154340.72550668847,272,345.1362300487746,0.9997492905909402,0.9993200516571227,1.0001663784925643
5272,154341.89925903128,273,342.6970635806276,0.9997494454581145,0.9993200516571227,1.0001663784925643
5273,154343.0497687534,274,340.28216742559647,0.9997495990912874,0.9993200516571227,1.0001663784925643
5274,154344.17749610482,275,337.89130008802834,0.9997497515002916,0.9993200516571227,1.0001663784925643
5275,154345.28289222156,276,335.5242224752121,0.9997499026948813,0.9993200516571227,1.0001663784925643
5276,154346.36639930628,277,333.1806978734687,0.9997500526847333,0.9993200516571227,1.0001663784925643
5277,154347.42845080516,278,330.8604919244789,0.999750201479447,0.9993200516571227,1.0001663784925643
5278,154348.4694715813,279,328.5633726018472,0.9997503490885455,0.9993200516571227,1.0001663784925643
5279,154349.48987808466,280,326.2891101878985,0.999750495521476,0.9993200516571227,1.0001663784925643
5280,154350.49007851863,281,324.0374772507055,0.9997506407876101,0.9993200516571227,1.0001663784925643
5281,154351.47047300343,282,321.80824862134523,0.9997507848962452,0.9993200516571227,1.0001663784925643
5282,154352.43145373603,283,319.60120137138153,0.9997509278566044,0.9993200516571227,1.0001663784925643
