,num_saudis_ma,num_expats_ma,profit_ma,price_nl,wage_saudis_nl
5264,73891.99282815454,20301.016050895178,0.826422555779021,1.406992634075476,1.0103494280848537
5265,73898.09198007228,20227.37410014,0.8264839034381173,1.4087946223897299,1.010411511722038
5266,73904.0703567045,20159.44002949184,0.8265848304588033,1.410264900431174,1.0104499065214407
5267,73909.93034964106,20091.186894870032,0.8266549319392009,1.4117454793093018,1.0104562300951894
5268,73915.67430311351,20028.58802029421,0.8267593914506658,1.413054265282002,1.0105282232854897
5269,73921.30451493304,19962.631920589793,0.8268722363644271,1.4144597610404388,1.0106011081293063
5270,73926.82323740963,19899.322150235665,0.8270154904589841,1.4157823485138492,1.0106133699963782
5271,73932.232678253,19829.677153715907,0.8271120260485004,1.4172447424037025,1.0106160237037616
5272,73937.53500145591,19766.695291489876,0.8272785354414128,1.4188503445206901,1.0106519214269303
5273,73942.73232815975,19701.35503983326,0.8274139629777317,1.420180992350988,1.0106616306789218
5274,73947.82673750313,19635.6699150588,0.8275409305959255,1.421581248203454,1.0107135504240805
5275,73952.82026745356,19572.62842336667,0.8276732029075348,1.4230695759793022,1.0107472489040994
5276,73957.7149156228,19503.24903606949,0.8277660788344321,1.4246154720015944,1.0107524539027484
5277,73962.51264006592,19431.574916307607,0.8278358408523746,1.4261611755755184,1.0107671242388414
5278,73967.21536006461,19367.57914599609,0.8279745098785191,1.4274846595938064,1.010806997856694
5279,73971.82495689501,19306.21019926976,0.8281486309712864,1.4291517135452032,1.0108739898601715
5280,73976.34327458026,19254.40711270986,0.8283768011560161,1.430445499169762,1.0110175571405593
5281,73980.77212062817,19202.12445487195,0.8286006316044283,1.4318055342167357,1.011042025163136
5282,73985.11326675434,19143.396848355813,0.8287676986956356,1.4330325599045795,1.0110645176076607
5283,73989.3684495909,19082.268521506503,0.828915782886129,1.4343877169684311,1.0111248573068021
5284,73993.53937138116,19030.70366059599,0.829125215631425,1.4358170582949048,1.0111858352716745
5285,73997.62770066074,18974.676758500504,0.8293108729799465,1.437309240602719,1.0112274743186522
5286,74001.63507292488,18922.192412644778,0.8295312519429682,1.4390416678559823,1.0113036098107475
5287,74005.56309128282,18875.205423464235,0.8297935425978694,1.4405104885741995,1.0113135271980946
5288,74009.413327099,18827.690941638717,0.8300621658064512,1.4417847894823552,1.011322633057281
5289,74013.1873206218,18778.659190975646,0.8303157452884522,1.4430715299627415,1.011322633057281
5290,74016.88658159958,18724.14516917489,0.8305354996830911,1.4449319850796465,1.0113552820590583
5291,74020.51258988475,18674.153674954247,0.8307848125792776,1.4465434427353996,1.0113998556864472
5292,74024.06679602564,18619.684484158683,0.8309869998792851,1.4480462550522517,1.0113998556864472
5293,74027.55062184691,18568.742349987948,0.8312407679759158,1.44974137455425,1.0114344940709061
5294,74030.96546101826,18528.257351480606,0.8315621979652092,1.4508135718520068,1.0114835569313425
5295,74034.31267961196,18493.150313157414,0.8319546174031643,1.4518951413880163,1.0115521892540702
5296,74037.59361664935,18459.387623474257,0.8323726655019431,1.4529101418127994,1.0115616671602181
5297,74040.80958463649,18424.965856076502,0.8327867303517573,1.453852299935578,1.0115674958799983
5298,74043.96187008923,18391.881618702606,0.8332036304389393,1.4553437521115744,1.0115887783760755
5299,74047.05173404787,18360.12160259611,0.8336319217757483,1.4567706906493987,1.0116245706990368
5300,74050.08041258156,18327.68258167476,0.8340228974744437,1.4578545461176924,1.0116582184812288
5301,74053.0491172829,18288.601162951625,0.8343571545039602,1.4583531453077279,1.0116763140014362
